Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,branch-sece,branch-52yw,branch-k19s,order-3cmg,order-wqw2,randomiser-hyw5,order-fuj5,order-ymml,Randomise questionnaire elements?,Question Key,Response
1,1677170009875,23/02/2023 16:33:29,1677170011483,-6,23/02/2023 10:33:31,122093,5,questionnaire-5uc8,,27507860,BLIND,8177190,,complete,hsfbtw,,computer,Desktop or Laptop,Windows 10,Chrome 110.0.0.0,1920x1080,2133x1032,,Consent + Demographic Qs,3,elimination correct,distraction correct,Accept young,,,CounterbalanceB,ABC,CAB,No,BEGIN QUESTIONNAIRE,
2,1677170020169,23/02/2023 16:33:40,1677170021805,-6,23/02/2023 10:33:41,122093,5,questionnaire-5uc8,,27507860,BLIND,8177190,,complete,hsfbtw,,computer,Desktop or Laptop,Windows 10,Chrome 110.0.0.0,1920x1080,2114x1032,,Consent + Demographic Qs,3,elimination correct,distraction correct,Accept young,,,CounterbalanceB,ABC,CAB,No,Age,41
3,1677170020566,23/02/2023 16:33:40,1677170021806,-6,23/02/2023 10:33:41,122093,5,questionnaire-5uc8,,27507860,BLIND,8177190,,complete,hsfbtw,,computer,Desktop or Laptop,Windows 10,Chrome 110.0.0.0,1920x1080,2114x1032,,Consent + Demographic Qs,3,elimination correct,distraction correct,Accept young,,,CounterbalanceB,ABC,CAB,No,Age-quantised,25
4,1677170020566,23/02/2023 16:33:40,1677170021806,-6,23/02/2023 10:33:41,122093,5,questionnaire-5uc8,,27507860,BLIND,8177190,,complete,hsfbtw,,computer,Desktop or Laptop,Windows 10,Chrome 110.0.0.0,1920x1080,2114x1032,,Consent + Demographic Qs,3,elimination correct,distraction correct,Accept young,,,CounterbalanceB,ABC,CAB,No,Gender,Male
5,1677170020566,23/02/2023 16:33:40,1677170021806,-6,23/02/2023 10:33:41,122093,5,questionnaire-5uc8,,27507860,BLIND,8177190,,complete,hsfbtw,,computer,Desktop or Laptop,Windows 10,Chrome 110.0.0.0,1920x1080,2114x1032,,Consent + Demographic Qs,3,elimination correct,distraction correct,Accept young,,,CounterbalanceB,ABC,CAB,No,Gender-quantised,1
6,1677170020566,23/02/2023 16:33:40,1677170021806,-6,23/02/2023 10:33:41,122093,5,questionnaire-5uc8,,27507860,BLIND,8177190,,complete,hsfbtw,,computer,Desktop or Laptop,Windows 10,Chrome 110.0.0.0,1920x1080,2114x1032,,Consent + Demographic Qs,3,elimination correct,distraction correct,Accept young,,,CounterbalanceB,ABC,CAB,No,Gender-text,
7,1677170020566,23/02/2023 16:33:40,1677170021806,-6,23/02/2023 10:33:41,122093,5,questionnaire-5uc8,,27507860,BLIND,8177190,,complete,hsfbtw,,computer,Desktop or Laptop,Windows 10,Chrome 110.0.0.0,1920x1080,2114x1032,,Consent + Demographic Qs,3,elimination correct,distraction correct,Accept young,,,CounterbalanceB,ABC,CAB,No,seizures,1
8,1677170020566,23/02/2023 16:33:40,1677170021806,-6,23/02/2023 10:33:41,122093,5,questionnaire-5uc8,,27507860,BLIND,8177190,,complete,hsfbtw,,computer,Desktop or Laptop,Windows 10,Chrome 110.0.0.0,1920x1080,2114x1032,,Consent + Demographic Qs,3,elimination correct,distraction correct,Accept young,,,CounterbalanceB,ABC,CAB,No,device,1
9,1677170020566,23/02/2023 16:33:40,1677170021806,-6,23/02/2023 10:33:41,122093,5,questionnaire-5uc8,,27507860,BLIND,8177190,,complete,hsfbtw,,computer,Desktop or Laptop,Windows 10,Chrome 110.0.0.0,1920x1080,2114x1032,,Consent + Demographic Qs,3,elimination correct,distraction correct,Accept young,,,CounterbalanceB,ABC,CAB,No,consent,1
10,1677170020566,23/02/2023 16:33:40,1677170021806,-6,23/02/2023 10:33:41,122093,5,questionnaire-5uc8,,27507860,BLIND,8177190,,complete,hsfbtw,,computer,Desktop or Laptop,Windows 10,Chrome 110.0.0.0,1920x1080,2114x1032,,Consent + Demographic Qs,3,elimination correct,distraction correct,Accept young,,,CounterbalanceB,ABC,CAB,No,END QUESTIONNAIRE,10323
1,1677169860925,23/02/2023 16:31:00,1677169861060,5.5,23/02/2023 22:01:01,122093,5,questionnaire-5uc8,,27507566,BLIND,8177146,,complete,pptxzt,,computer,Desktop or Laptop,Windows 10,Chrome 110.0.0.0,1920x1080,1920x969,,Consent + Demographic Qs,3,elimination correct,distraction correct,Accept young,ABC,ABC,CounterbalanceA,,,No,BEGIN QUESTIONNAIRE,
2,1677169881555,23/02/2023 16:31:21,1677169881720,5.5,23/02/2023 22:01:21,122093,5,questionnaire-5uc8,,27507566,BLIND,8177146,,complete,pptxzt,,computer,Desktop or Laptop,Windows 10,Chrome 110.0.0.0,1920x1080,1903x969,,Consent + Demographic Qs,3,elimination correct,distraction correct,Accept young,ABC,ABC,CounterbalanceA,,,No,Age,39
3,1677169881779,23/02/2023 16:31:21,1677169881721,5.5,23/02/2023 22:01:21,122093,5,questionnaire-5uc8,,27507566,BLIND,8177146,,complete,pptxzt,,computer,Desktop or Laptop,Windows 10,Chrome 110.0.0.0,1920x1080,1903x969,,Consent + Demographic Qs,3,elimination correct,distraction correct,Accept young,ABC,ABC,CounterbalanceA,,,No,Age-quantised,23
4,1677169881779,23/02/2023 16:31:21,1677169881722,5.5,23/02/2023 22:01:21,122093,5,questionnaire-5uc8,,27507566,BLIND,8177146,,complete,pptxzt,,computer,Desktop or Laptop,Windows 10,Chrome 110.0.0.0,1920x1080,1903x969,,Consent + Demographic Qs,3,elimination correct,distraction correct,Accept young,ABC,ABC,CounterbalanceA,,,No,Gender,Female
5,1677169881779,23/02/2023 16:31:21,1677169881722,5.5,23/02/2023 22:01:21,122093,5,questionnaire-5uc8,,27507566,BLIND,8177146,,complete,pptxzt,,computer,Desktop or Laptop,Windows 10,Chrome 110.0.0.0,1920x1080,1903x969,,Consent + Demographic Qs,3,elimination correct,distraction correct,Accept young,ABC,ABC,CounterbalanceA,,,No,Gender-quantised,2
6,1677169881779,23/02/2023 16:31:21,1677169881722,5.5,23/02/2023 22:01:21,122093,5,questionnaire-5uc8,,27507566,BLIND,8177146,,complete,pptxzt,,computer,Desktop or Laptop,Windows 10,Chrome 110.0.0.0,1920x1080,1903x969,,Consent + Demographic Qs,3,elimination correct,distraction correct,Accept young,ABC,ABC,CounterbalanceA,,,No,Gender-text,
7,1677169881779,23/02/2023 16:31:21,1677169881722,5.5,23/02/2023 22:01:21,122093,5,questionnaire-5uc8,,27507566,BLIND,8177146,,complete,pptxzt,,computer,Desktop or Laptop,Windows 10,Chrome 110.0.0.0,1920x1080,1903x969,,Consent + Demographic Qs,3,elimination correct,distraction correct,Accept young,ABC,ABC,CounterbalanceA,,,No,seizures,1
8,1677169881779,23/02/2023 16:31:21,1677169881722,5.5,23/02/2023 22:01:21,122093,5,questionnaire-5uc8,,27507566,BLIND,8177146,,complete,pptxzt,,computer,Desktop or Laptop,Windows 10,Chrome 110.0.0.0,1920x1080,1903x969,,Consent + Demographic Qs,3,elimination correct,distraction correct,Accept young,ABC,ABC,CounterbalanceA,,,No,device,1
9,1677169881779,23/02/2023 16:31:21,1677169881723,5.5,23/02/2023 22:01:21,122093,5,questionnaire-5uc8,,27507566,BLIND,8177146,,complete,pptxzt,,computer,Desktop or Laptop,Windows 10,Chrome 110.0.0.0,1920x1080,1903x969,,Consent + Demographic Qs,3,elimination correct,distraction correct,Accept young,ABC,ABC,CounterbalanceA,,,No,consent,1
10,1677169881779,23/02/2023 16:31:21,1677169881723,5.5,23/02/2023 22:01:21,122093,5,questionnaire-5uc8,,27507566,BLIND,8177146,,complete,pptxzt,,computer,Desktop or Laptop,Windows 10,Chrome 110.0.0.0,1920x1080,1903x969,,Consent + Demographic Qs,3,elimination correct,distraction correct,Accept young,ABC,ABC,CounterbalanceA,,,No,END QUESTIONNAIRE,20663
1,1677169770607,23/02/2023 16:29:30,1677169770533,-8,23/02/2023 08:29:30,122093,5,questionnaire-5uc8,,27507374,BLIND,8177111,,complete,bgqtiz,,computer,Desktop or Laptop,Windows 10,Chrome 110.0.0.0,1920x1080,1536x750,,Consent + Demographic Qs,3,elimination correct,distraction correct,Accept young,,,CounterbalanceB,CAB,BCA,No,BEGIN QUESTIONNAIRE,
2,1677169788254,23/02/2023 16:29:48,1677169788212,-8,23/02/2023 08:29:48,122093,5,questionnaire-5uc8,,27507374,BLIND,8177111,,complete,bgqtiz,,computer,Desktop or Laptop,Windows 10,Chrome 110.0.0.0,1920x1080,1522x750,,Consent + Demographic Qs,3,elimination correct,distraction correct,Accept young,,,CounterbalanceB,CAB,BCA,No,Age,36
3,1677169788458,23/02/2023 16:29:48,1677169788214,-8,23/02/2023 08:29:48,122093,5,questionnaire-5uc8,,27507374,BLIND,8177111,,complete,bgqtiz,,computer,Desktop or Laptop,Windows 10,Chrome 110.0.0.0,1920x1080,1522x750,,Consent + Demographic Qs,3,elimination correct,distraction correct,Accept young,,,CounterbalanceB,CAB,BCA,No,Age-quantised,20
4,1677169788458,23/02/2023 16:29:48,1677169788214,-8,23/02/2023 08:29:48,122093,5,questionnaire-5uc8,,27507374,BLIND,8177111,,complete,bgqtiz,,computer,Desktop or Laptop,Windows 10,Chrome 110.0.0.0,1920x1080,1522x750,,Consent + Demographic Qs,3,elimination correct,distraction correct,Accept young,,,CounterbalanceB,CAB,BCA,No,Gender,Male
5,1677169788458,23/02/2023 16:29:48,1677169788214,-8,23/02/2023 08:29:48,122093,5,questionnaire-5uc8,,27507374,BLIND,8177111,,complete,bgqtiz,,computer,Desktop or Laptop,Windows 10,Chrome 110.0.0.0,1920x1080,1522x750,,Consent + Demographic Qs,3,elimination correct,distraction correct,Accept young,,,CounterbalanceB,CAB,BCA,No,Gender-quantised,1
6,1677169788458,23/02/2023 16:29:48,1677169788215,-8,23/02/2023 08:29:48,122093,5,questionnaire-5uc8,,27507374,BLIND,8177111,,complete,bgqtiz,,computer,Desktop or Laptop,Windows 10,Chrome 110.0.0.0,1920x1080,1522x750,,Consent + Demographic Qs,3,elimination correct,distraction correct,Accept young,,,CounterbalanceB,CAB,BCA,No,Gender-text,
7,1677169788458,23/02/2023 16:29:48,1677169788215,-8,23/02/2023 08:29:48,122093,5,questionnaire-5uc8,,27507374,BLIND,8177111,,complete,bgqtiz,,computer,Desktop or Laptop,Windows 10,Chrome 110.0.0.0,1920x1080,1522x750,,Consent + Demographic Qs,3,elimination correct,distraction correct,Accept young,,,CounterbalanceB,CAB,BCA,No,seizures,1
8,1677169788458,23/02/2023 16:29:48,1677169788215,-8,23/02/2023 08:29:48,122093,5,questionnaire-5uc8,,27507374,BLIND,8177111,,complete,bgqtiz,,computer,Desktop or Laptop,Windows 10,Chrome 110.0.0.0,1920x1080,1522x750,,Consent + Demographic Qs,3,elimination correct,distraction correct,Accept young,,,CounterbalanceB,CAB,BCA,No,device,1
9,1677169788458,23/02/2023 16:29:48,1677169788215,-8,23/02/2023 08:29:48,122093,5,questionnaire-5uc8,,27507374,BLIND,8177111,,complete,bgqtiz,,computer,Desktop or Laptop,Windows 10,Chrome 110.0.0.0,1920x1080,1522x750,,Consent + Demographic Qs,3,elimination correct,distraction correct,Accept young,,,CounterbalanceB,CAB,BCA,No,consent,1
10,1677169788458,23/02/2023 16:29:48,1677169788215,-8,23/02/2023 08:29:48,122093,5,questionnaire-5uc8,,27507374,BLIND,8177111,,complete,bgqtiz,,computer,Desktop or Laptop,Windows 10,Chrome 110.0.0.0,1920x1080,1522x750,,Consent + Demographic Qs,3,elimination correct,distraction correct,Accept young,,,CounterbalanceB,CAB,BCA,No,END QUESTIONNAIRE,17682
1,1677169704850,23/02/2023 16:28:24,1677169703750,-5,23/02/2023 11:28:23,122093,5,questionnaire-5uc8,,27507267,BLIND,8177084,,complete,yxztga,,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1920x1080,1291x1407,,Consent + Demographic Qs,3,elimination correct,distraction correct,Accept young,,,CounterbalanceB,BCA,ABC,No,BEGIN QUESTIONNAIRE,
2,1677169721053,23/02/2023 16:28:41,1677169720166,-5,23/02/2023 11:28:40,122093,5,questionnaire-5uc8,,27507267,BLIND,8177084,,complete,yxztga,,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1920x1080,1266x1407,,Consent + Demographic Qs,3,elimination correct,distraction correct,Accept young,,,CounterbalanceB,BCA,ABC,No,Age,24
3,1677169721149,23/02/2023 16:28:41,1677169720168,-5,23/02/2023 11:28:40,122093,5,questionnaire-5uc8,,27507267,BLIND,8177084,,complete,yxztga,,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1920x1080,1266x1407,,Consent + Demographic Qs,3,elimination correct,distraction correct,Accept young,,,CounterbalanceB,BCA,ABC,No,Age-quantised,8
4,1677169721149,23/02/2023 16:28:41,1677169720168,-5,23/02/2023 11:28:40,122093,5,questionnaire-5uc8,,27507267,BLIND,8177084,,complete,yxztga,,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1920x1080,1266x1407,,Consent + Demographic Qs,3,elimination correct,distraction correct,Accept young,,,CounterbalanceB,BCA,ABC,No,Gender,Female
5,1677169721149,23/02/2023 16:28:41,1677169720168,-5,23/02/2023 11:28:40,122093,5,questionnaire-5uc8,,27507267,BLIND,8177084,,complete,yxztga,,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1920x1080,1266x1407,,Consent + Demographic Qs,3,elimination correct,distraction correct,Accept young,,,CounterbalanceB,BCA,ABC,No,Gender-quantised,2
6,1677169721149,23/02/2023 16:28:41,1677169720168,-5,23/02/2023 11:28:40,122093,5,questionnaire-5uc8,,27507267,BLIND,8177084,,complete,yxztga,,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1920x1080,1266x1407,,Consent + Demographic Qs,3,elimination correct,distraction correct,Accept young,,,CounterbalanceB,BCA,ABC,No,Gender-text,
7,1677169721149,23/02/2023 16:28:41,1677169720168,-5,23/02/2023 11:28:40,122093,5,questionnaire-5uc8,,27507267,BLIND,8177084,,complete,yxztga,,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1920x1080,1266x1407,,Consent + Demographic Qs,3,elimination correct,distraction correct,Accept young,,,CounterbalanceB,BCA,ABC,No,seizures,1
8,1677169721149,23/02/2023 16:28:41,1677169720168,-5,23/02/2023 11:28:40,122093,5,questionnaire-5uc8,,27507267,BLIND,8177084,,complete,yxztga,,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1920x1080,1266x1407,,Consent + Demographic Qs,3,elimination correct,distraction correct,Accept young,,,CounterbalanceB,BCA,ABC,No,device,1
9,1677169721149,23/02/2023 16:28:41,1677169720169,-5,23/02/2023 11:28:40,122093,5,questionnaire-5uc8,,27507267,BLIND,8177084,,complete,yxztga,,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1920x1080,1266x1407,,Consent + Demographic Qs,3,elimination correct,distraction correct,Accept young,,,CounterbalanceB,BCA,ABC,No,consent,1
10,1677169721149,23/02/2023 16:28:41,1677169720169,-5,23/02/2023 11:28:40,122093,5,questionnaire-5uc8,,27507267,BLIND,8177084,,complete,yxztga,,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1920x1080,1266x1407,,Consent + Demographic Qs,3,elimination correct,distraction correct,Accept young,,,CounterbalanceB,BCA,ABC,No,END QUESTIONNAIRE,16419
1,1677169640388,23/02/2023 16:27:20,1677169639749,5.5,23/02/2023 21:57:19,122093,5,questionnaire-5uc8,,27507165,BLIND,8177042,,complete,zjbysc,,computer,Desktop or Laptop,Windows 10,Chrome 110.0.0.0,1440x900,1440x757,,Consent + Demographic Qs,3,elimination correct,distraction correct,Accept young,BCA,BCA,CounterbalanceA,,,No,BEGIN QUESTIONNAIRE,
2,1677169709065,23/02/2023 16:28:29,1677169708095,5.5,23/02/2023 21:58:28,122093,5,questionnaire-5uc8,,27507165,BLIND,8177042,,complete,zjbysc,,computer,Desktop or Laptop,Windows 10,Chrome 110.0.0.0,1440x900,1423x757,,Consent + Demographic Qs,3,elimination correct,distraction correct,Accept young,BCA,BCA,CounterbalanceA,,,No,Age,35
3,1677169709299,23/02/2023 16:28:29,1677169708097,5.5,23/02/2023 21:58:28,122093,5,questionnaire-5uc8,,27507165,BLIND,8177042,,complete,zjbysc,,computer,Desktop or Laptop,Windows 10,Chrome 110.0.0.0,1440x900,1423x757,,Consent + Demographic Qs,3,elimination correct,distraction correct,Accept young,BCA,BCA,CounterbalanceA,,,No,Age-quantised,19
4,1677169709299,23/02/2023 16:28:29,1677169708097,5.5,23/02/2023 21:58:28,122093,5,questionnaire-5uc8,,27507165,BLIND,8177042,,complete,zjbysc,,computer,Desktop or Laptop,Windows 10,Chrome 110.0.0.0,1440x900,1423x757,,Consent + Demographic Qs,3,elimination correct,distraction correct,Accept young,BCA,BCA,CounterbalanceA,,,No,Gender,Male
5,1677169709299,23/02/2023 16:28:29,1677169708097,5.5,23/02/2023 21:58:28,122093,5,questionnaire-5uc8,,27507165,BLIND,8177042,,complete,zjbysc,,computer,Desktop or Laptop,Windows 10,Chrome 110.0.0.0,1440x900,1423x757,,Consent + Demographic Qs,3,elimination correct,distraction correct,Accept young,BCA,BCA,CounterbalanceA,,,No,Gender-quantised,1
6,1677169709299,23/02/2023 16:28:29,1677169708097,5.5,23/02/2023 21:58:28,122093,5,questionnaire-5uc8,,27507165,BLIND,8177042,,complete,zjbysc,,computer,Desktop or Laptop,Windows 10,Chrome 110.0.0.0,1440x900,1423x757,,Consent + Demographic Qs,3,elimination correct,distraction correct,Accept young,BCA,BCA,CounterbalanceA,,,No,Gender-text,
7,1677169709299,23/02/2023 16:28:29,1677169708098,5.5,23/02/2023 21:58:28,122093,5,questionnaire-5uc8,,27507165,BLIND,8177042,,complete,zjbysc,,computer,Desktop or Laptop,Windows 10,Chrome 110.0.0.0,1440x900,1423x757,,Consent + Demographic Qs,3,elimination correct,distraction correct,Accept young,BCA,BCA,CounterbalanceA,,,No,seizures,1
8,1677169709299,23/02/2023 16:28:29,1677169708098,5.5,23/02/2023 21:58:28,122093,5,questionnaire-5uc8,,27507165,BLIND,8177042,,complete,zjbysc,,computer,Desktop or Laptop,Windows 10,Chrome 110.0.0.0,1440x900,1423x757,,Consent + Demographic Qs,3,elimination correct,distraction correct,Accept young,BCA,BCA,CounterbalanceA,,,No,device,1
9,1677169709299,23/02/2023 16:28:29,1677169708098,5.5,23/02/2023 21:58:28,122093,5,questionnaire-5uc8,,27507165,BLIND,8177042,,complete,zjbysc,,computer,Desktop or Laptop,Windows 10,Chrome 110.0.0.0,1440x900,1423x757,,Consent + Demographic Qs,3,elimination correct,distraction correct,Accept young,BCA,BCA,CounterbalanceA,,,No,consent,1
10,1677169709299,23/02/2023 16:28:29,1677169708098,5.5,23/02/2023 21:58:28,122093,5,questionnaire-5uc8,,27507165,BLIND,8177042,,complete,zjbysc,,computer,Desktop or Laptop,Windows 10,Chrome 110.0.0.0,1440x900,1423x757,,Consent + Demographic Qs,3,elimination correct,distraction correct,Accept young,BCA,BCA,CounterbalanceA,,,No,END QUESTIONNAIRE,68349
1,1677169616757,23/02/2023 16:26:56,1677169616612,-5,23/02/2023 11:26:56,122093,5,questionnaire-5uc8,,27507144,BLIND,8177036,,complete,pkfcdd,,computer,Desktop or Laptop,Windows 10,Chrome 110.0.0.0,1920x1080,1920x961,,Consent + Demographic Qs,3,elimination correct,distraction correct,Accept young,ABC,ABC,CounterbalanceA,,,No,BEGIN QUESTIONNAIRE,
2,1677169625801,23/02/2023 16:27:05,1677169625698,-5,23/02/2023 11:27:05,122093,5,questionnaire-5uc8,,27507144,BLIND,8177036,,complete,pkfcdd,,computer,Desktop or Laptop,Windows 10,Chrome 110.0.0.0,1920x1080,1903x961,,Consent + Demographic Qs,3,elimination correct,distraction correct,Accept young,ABC,ABC,CounterbalanceA,,,No,Age,32
3,1677169625912,23/02/2023 16:27:05,1677169625699,-5,23/02/2023 11:27:05,122093,5,questionnaire-5uc8,,27507144,BLIND,8177036,,complete,pkfcdd,,computer,Desktop or Laptop,Windows 10,Chrome 110.0.0.0,1920x1080,1903x961,,Consent + Demographic Qs,3,elimination correct,distraction correct,Accept young,ABC,ABC,CounterbalanceA,,,No,Age-quantised,16
4,1677169625912,23/02/2023 16:27:05,1677169625700,-5,23/02/2023 11:27:05,122093,5,questionnaire-5uc8,,27507144,BLIND,8177036,,complete,pkfcdd,,computer,Desktop or Laptop,Windows 10,Chrome 110.0.0.0,1920x1080,1903x961,,Consent + Demographic Qs,3,elimination correct,distraction correct,Accept young,ABC,ABC,CounterbalanceA,,,No,Gender,Female
5,1677169625912,23/02/2023 16:27:05,1677169625700,-5,23/02/2023 11:27:05,122093,5,questionnaire-5uc8,,27507144,BLIND,8177036,,complete,pkfcdd,,computer,Desktop or Laptop,Windows 10,Chrome 110.0.0.0,1920x1080,1903x961,,Consent + Demographic Qs,3,elimination correct,distraction correct,Accept young,ABC,ABC,CounterbalanceA,,,No,Gender-quantised,2
6,1677169625912,23/02/2023 16:27:05,1677169625700,-5,23/02/2023 11:27:05,122093,5,questionnaire-5uc8,,27507144,BLIND,8177036,,complete,pkfcdd,,computer,Desktop or Laptop,Windows 10,Chrome 110.0.0.0,1920x1080,1903x961,,Consent + Demographic Qs,3,elimination correct,distraction correct,Accept young,ABC,ABC,CounterbalanceA,,,No,Gender-text,
7,1677169625912,23/02/2023 16:27:05,1677169625700,-5,23/02/2023 11:27:05,122093,5,questionnaire-5uc8,,27507144,BLIND,8177036,,complete,pkfcdd,,computer,Desktop or Laptop,Windows 10,Chrome 110.0.0.0,1920x1080,1903x961,,Consent + Demographic Qs,3,elimination correct,distraction correct,Accept young,ABC,ABC,CounterbalanceA,,,No,seizures,1
8,1677169625912,23/02/2023 16:27:05,1677169625700,-5,23/02/2023 11:27:05,122093,5,questionnaire-5uc8,,27507144,BLIND,8177036,,complete,pkfcdd,,computer,Desktop or Laptop,Windows 10,Chrome 110.0.0.0,1920x1080,1903x961,,Consent + Demographic Qs,3,elimination correct,distraction correct,Accept young,ABC,ABC,CounterbalanceA,,,No,device,1
9,1677169625912,23/02/2023 16:27:05,1677169625700,-5,23/02/2023 11:27:05,122093,5,questionnaire-5uc8,,27507144,BLIND,8177036,,complete,pkfcdd,,computer,Desktop or Laptop,Windows 10,Chrome 110.0.0.0,1920x1080,1903x961,,Consent + Demographic Qs,3,elimination correct,distraction correct,Accept young,ABC,ABC,CounterbalanceA,,,No,consent,1
10,1677169625912,23/02/2023 16:27:05,1677169625700,-5,23/02/2023 11:27:05,122093,5,questionnaire-5uc8,,27507144,BLIND,8177036,,complete,pkfcdd,,computer,Desktop or Laptop,Windows 10,Chrome 110.0.0.0,1920x1080,1903x961,,Consent + Demographic Qs,3,elimination correct,distraction correct,Accept young,ABC,ABC,CounterbalanceA,,,No,END QUESTIONNAIRE,9088
